Unnamed: 0,Order_Date,Season,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Days,Payment_Method,Month,Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
6619,2024-08-26,Summer,China,Clothing,Men's Wear,Formal Shirt,63.86,8,0.2,408.7,277.31,131.39,32.15,28.55,22,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002024,51.0875,16.42375,0.0698556398336188,14.315236427320489
6620,2022-08-16,Summer,UK,Home & Kitchen,Furniture,Bookshelf 5-Tier,359.19,1,0.0,359.19,180.03,179.16,49.88,46.84,9,Credit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,359.19,179.16,0.13040452128400012,7.6684457728437225
6621,2022-04-16,Spring,Canada,Books & Media,Software,Photo Editing Suite,115.59,3,0.4,208.06,175.75,32.31,15.53,59.8,7,PayPal,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002022,69.35333333333334,10.770000000000001,0.2874170912236855,3.479264214046823
6622,2023-11-08,Fall,USA,Electronics,Laptops,Dell XPS 15,611.37,3,0.2,1467.29,1371.09,96.2,6.56,8.68,9,Debit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,489.09666666666664,32.06666666666667,0.005915667659426561,169.0426267281106
6623,2022-12-10,Winter,Egypt,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,35.22,1,0.0,35.22,21.79,13.43,38.13,8.37,9,Google Pay,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,35.22,13.43,0.23764906303236796,4.207885304659499
6624,2023-07-20,Summer,USA,Books & Media,Books,Atomic Habits,26.45,2,0.0,52.9,37.35,15.55,29.4,15.92,10,Google Pay,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,26.45,7.775,0.300945179584121,3.3228643216080402
6625,2023-11-10,Fall,USA,Electronics,Smartphones,Xiaomi 13,333.77,2,0.0,667.54,418.0,249.54,37.38,16.16,3,Bank Transfer,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,333.77,124.77,0.02420828714384157,41.30816831683168
6626,2022-12-12,Winter,South Korea,Clothing,Men's Wear,Chino Pants,49.91,1,0.1,44.92,34.97,9.95,22.15,73.2,22,Bank Transfer,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,44.92,9.95,1.6295636687444346,0.6136612021857923
6627,2022-07-16,Summer,Egypt,Beauty & Health,Skincare,Sunscreen SPF50,30.22,1,0.0,30.22,18.9,11.32,37.46,34.84,7,Debit Card,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002022,30.22,11.32,1.1528788881535408,0.867393800229621
6628,2022-01-12,Winter,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,272.92,1,0.0,272.92,169.76,103.16,37.8,87.56,5,Bank Transfer,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002022,272.92,103.16,0.32082661585812694,3.1169483782549112
6629,2021-08-22,Summer,Saudi Arabia,Books & Media,Software,VPN Premium 1Y,123.84,1,0.5,61.92,75.59,-13.67,-22.08,12.63,13,PayPal,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002021,61.92,-13.67,0.20397286821705427,4.902612826603325
6630,2023-11-24,Fall,Mexico,Books & Media,Books,Thinking Fast and Slow,14.06,1,0.15,11.95,9.16,2.79,23.35,86.83,9,Debit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,11.95,2.79,7.266108786610879,0.13762524473108373
6631,2023-09-26,Fall,UK,Clothing,Footwear,Adidas Ultraboost,108.91,3,0.2,261.38,195.66,65.72,25.14,5.62,10,Apple Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,87.12666666666667,21.906666666666666,0.021501262529650317,46.50889679715302
6632,2023-07-21,Summer,Saudi Arabia,Home & Kitchen,Appliances,Air Fryer 5.5L,231.23,7,0.25,1213.96,1064.53,149.43,12.31,37.42,9,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,173.42285714285714,21.34714285714286,0.030824738871132493,32.441475146980224
6633,2021-06-28,Summer,UK,Beauty & Health,Skincare,Sunscreen SPF50,68.87,3,0.3,144.63,108.77,35.86,24.79,10.35,13,Google Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002021,48.21,11.953333333333333,0.0715619166148102,13.97391304347826
6634,2024-07-21,Summer,Spain,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,108.73,5,0.05,516.47,406.77,109.7,21.24,14.43,13,Debit Card,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002024,103.29400000000001,21.94,0.027939667357252115,35.79140679140679
6635,2022-05-16,Spring,Mexico,Electronics,Headphones,JBL Tune 760NC,108.28,1,0.3,75.8,59.4,16.4,21.64,9.21,9,Bank Transfer,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,75.8,16.4,0.12150395778364118,8.230184581976111
6636,2022-05-23,Spring,Japan,Clothing,Men's Wear,Hoodie Sweatshirt,25.03,3,0.15,63.83,55.73,8.1,12.69,26.88,19,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,21.276666666666667,2.6999999999999997,0.42111859627134574,2.3746279761904763
6637,2023-10-28,Fall,Kuwait,Books & Media,Books,Deep Work,34.9,1,0.0,34.9,25.46,9.44,27.05,7.91,11,Google Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,34.9,9.44,0.22664756446991405,4.412136536030341
6638,2023-06-17,Summer,UK,Books & Media,Books,Atomic Habits,30.76,3,0.0,92.28,67.56,24.72,26.79,75.93,7,Bank Transfer,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,30.76,8.24,0.8228218465539663,1.2153299091268273
6639,2023-03-04,Spring,UK,Books & Media,Software,Microsoft Office 365,178.66,5,0.3,625.31,660.31,-35.0,-5.6,38.9,13,Bank Transfer,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,125.06199999999998,-7.0,0.06220914426444484,16.074807197943443
6640,2023-12-14,Winter,Japan,Electronics,Tablets,iPad Pro 12.9,753.63,1,0.3,527.54,350.55,176.99,33.55,97.37,12,PayPal,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002023,527.54,176.99,0.1845736816165599,5.417890520694258
6641,2023-08-21,Summer,India,Clothing,Women's Wear,Summer Dress,135.98,1,0.05,129.18,81.78,47.4,36.69,4.55,20,Apple Pay,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,129.18,47.4,0.03522217061464623,28.391208791208793
6642,2023-07-02,Summer,India,Books & Media,Software,Microsoft Office 365,112.25,7,0.0,785.75,505.6,280.15,35.65,90.45,17,Credit Card,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,112.25,40.021428571428565,0.1151129494113904,8.687119955776671
6643,2024-03-27,Spring,Egypt,Books & Media,Software,VPN Premium 1Y,187.77,2,0.5,187.77,262.71,-74.94,-39.91,15.29,9,Google Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,93.885,-37.47,0.08142940831868775,12.280575539568346
6644,2022-10-22,Fall,UAE,Home & Kitchen,Appliances,Air Fryer 5.5L,34.88,1,0.5,17.44,24.0,-6.56,-37.61,7.12,10,PayPal,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002022,17.44,-6.56,0.40825688073394495,2.449438202247191
6645,2023-06-11,Summer,Jordan,Home & Kitchen,Furniture,Bedside Table,398.11,1,0.4,238.87,260.39,-21.52,-9.01,6.38,17,Cash on Delivery,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,238.87,-21.52,0.026709088625612255,37.440438871473354
6646,2023-06-25,Summer,France,Electronics,Smartphones,Samsung Galaxy S23,529.35,1,0.0,529.35,374.81,154.54,29.19,3.04,9,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,529.35,154.54,0.005742892226315292,174.12828947368422
6647,2022-11-27,Fall,China,Beauty & Health,Supplements,Multivitamin Pack,29.78,1,0.05,28.29,21.96,6.33,22.38,17.25,23,PayPal,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,28.29,6.33,0.6097560975609756,1.64
6648,2024-08-17,Summer,USA,Beauty & Health,Supplements,Whey Protein 2kg,59.03,3,0.25,132.82,102.72,30.1,22.66,52.85,6,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002024,44.27333333333333,10.033333333333333,0.3979069417256438,2.513150425733207
6649,2022-12-24,Winter,Egypt,Beauty & Health,Supplements,Multivitamin Pack,64.59,1,0.2,51.67,46.38,5.29,10.24,38.82,14,Debit Card,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,51.67,5.29,0.7513063673311399,1.3310149407521896
6650,2023-05-29,Spring,China,Home & Kitchen,Kitchen Tools,Cutting Board Set,63.31,1,0.25,47.48,37.92,9.56,20.13,55.93,19,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,47.48,9.56,1.1779696714406067,0.8489182907205435
6651,2023-06-14,Summer,Kuwait,Books & Media,Books,Thinking Fast and Slow,13.37,5,0.0,66.85,35.05,31.8,47.57,9.76,7,PayPal,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,13.37,6.36,0.14599850411368737,6.849385245901639
6652,2023-08-17,Summer,USA,Books & Media,Books,Deep Work,39.16,3,0.2,93.98,71.1,22.88,24.35,4.61,10,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,31.326666666666668,7.626666666666666,0.04905298999787189,20.386117136659436
6653,2023-06-18,Summer,India,Home & Kitchen,Kitchen Tools,Storage Container Set,106.88,6,0.0,641.28,431.96,209.32,32.64,4.62,15,Google Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,106.88,34.88666666666666,0.00720434131736527,138.8051948051948
6654,2024-06-05,Summer,Saudi Arabia,Books & Media,Software,Adobe Creative Cloud,54.72,2,0.0,109.44,76.0,33.44,30.56,69.9,11,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002024,54.72,16.72,0.6387061403508772,1.565665236051502
6655,2022-11-07,Fall,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,30.8,2,0.1,55.44,36.2,19.24,34.7,50.34,4,Debit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,27.72,9.62,0.9080086580086582,1.1013110846245528
6656,2022-06-12,Summer,Canada,Home & Kitchen,Appliances,Rice Cooker,213.47,3,0.1,576.37,356.98,219.39,38.06,8.64,5,PayPal,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,192.12333333333333,73.13,0.014990370768777002,66.70949074074073
6657,2023-05-14,Spring,Germany,Electronics,Tablets,Huawei MatePad 11,449.94,1,0.1,404.95,287.89,117.06,28.91,5.3,6,PayPal,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,404.95,117.06,0.013088035559945673,76.40566037735849
6658,2022-06-28,Summer,USA,Clothing,Men's Wear,Hoodie Sweatshirt,100.25,2,0.25,150.38,127.23,23.15,15.39,21.83,5,Google Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,75.19,11.575,0.1451655805293257,6.888685295464957
6659,2024-04-06,Spring,Mexico,Electronics,Tablets,Amazon Fire HD 10,374.3,2,0.0,748.6,534.92,213.68,28.54,19.15,4,Cash on Delivery,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002024,374.3,106.84,0.025581084691423988,39.09138381201045
6660,2023-10-06,Fall,Spain,Books & Media,Software,Adobe Creative Cloud,244.92,1,0.0,244.92,127.47,117.45,47.95,15.73,8,Cash on Delivery,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002023,244.92,117.45,0.06422505307855626,15.570247933884296
6661,2023-07-13,Summer,Canada,Books & Media,Software,Adobe Creative Cloud,38.32,2,0.2,61.31,48.44,12.87,20.99,7.24,7,PayPal,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,30.655,6.435,0.11808840319686838,8.468232044198896
6662,2023-09-19,Fall,Kuwait,Clothing,Men's Wear,Hoodie Sweatshirt,32.71,1,0.4,19.63,19.1,0.53,2.7,30.48,7,Cash on Delivery,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,19.63,0.53,1.5527254202750893,0.6440288713910761
6663,2023-05-08,Spring,UK,Home & Kitchen,Appliances,Air Fryer 5.5L,102.23,1,0.25,76.67,58.64,18.03,23.52,16.81,7,Debit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,76.67,18.03,0.2192513368983957,4.560975609756098
6664,2022-11-29,Fall,Jordan,Books & Media,Software,Microsoft Office 365,126.92,8,0.25,761.52,624.43,137.09,18.0,5.45,9,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,95.19,17.13625,0.007156739153272403,139.72844036697248
6665,2022-06-07,Summer,UAE,Beauty & Health,Supplements,Omega-3 Fish Oil,69.35,1,0.2,55.48,41.31,14.17,25.54,90.48,8,Apple Pay,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,55.48,14.17,1.6308579668348957,0.6131741821396993
6666,2023-05-23,Spring,Canada,Electronics,Laptops,MacBook Air M2,1306.16,5,0.0,6530.8,4245.8,2285.0,34.99,42.29,10,Credit Card,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002023,1306.16,457.0,0.006475470080235193,154.42894301253253
6667,2023-02-28,Winter,Germany,Beauty & Health,Skincare,Moisturizing Cream,23.45,3,0.1,63.31,51.37,11.94,18.86,40.83,5,Bank Transfer,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,21.103333333333335,3.98,0.6449218132996366,1.550575557188342
6668,2024-03-02,Spring,Germany,Clothing,Women's Wear,Yoga Pants,117.27,1,0.0,117.27,79.66,37.61,32.07,56.41,8,Cash on Delivery,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,117.27,37.61,0.4810266905431909,2.0788867222123737
6669,2023-02-05,Winter,India,Clothing,Men's Wear,Slim Fit Jeans,109.98,2,0.3,153.97,157.35,-3.38,-2.2,10.79,14,Cash on Delivery,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002023,76.985,-1.69,0.07007858673767617,14.269694161260427
6670,2024-02-08,Winter,Jordan,Beauty & Health,Skincare,Sunscreen SPF50,20.86,1,0.25,15.64,12.96,2.68,17.14,39.77,7,PayPal,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002024,15.64,2.68,2.542838874680307,0.39326125220015085
6671,2022-11-10,Fall,Saudi Arabia,Beauty & Health,Supplements,Collagen Peptides,48.06,3,0.3,100.93,84.4,16.53,16.38,4.7,17,Apple Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,33.64333333333334,5.510000000000001,0.046566927573565835,21.474468085106384
6672,2023-07-08,Summer,Canada,Beauty & Health,Skincare,Moisturizing Cream,20.01,2,0.3,28.01,21.55,6.46,23.06,71.48,8,Bank Transfer,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000002023,14.005,3.23,2.551945733666548,0.39185786233911585
6673,2023-06-17,Summer,Mexico,Books & Media,Books,Rich Dad Poor Dad,32.27,1,0.25,24.2,20.19,4.01,16.57,99.22,9,Credit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,24.2,4.01,4.1,0.24390243902439024
6674,2023-03-13,Spring,South Korea,Home & Kitchen,Furniture,Study Desk,113.32,2,0.3,158.65,138.73,19.92,12.56,12.12,12,PayPal,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,79.325,9.96,0.07639457926252757,13.089933993399342
6675,2024-04-23,Spring,Saudi Arabia,Clothing,Men's Wear,Classic T-Shirt,114.29,1,0.5,57.15,80.87,-23.72,-41.5,49.92,16,Credit Card,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002024,57.15,-23.72,0.8734908136482941,1.1448317307692306
6676,2024-03-15,Spring,Italy,Home & Kitchen,Appliances,Blender Pro,256.62,3,0.5,384.93,484.81,-99.88,-25.95,16.4,11,PayPal,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,128.31,-33.29333333333333,0.04260514898812771,23.471341463414635
6677,2021-06-24,Summer,Mexico,Books & Media,Software,Adobe Creative Cloud,243.5,3,0.2,584.4,372.11,212.29,36.33,78.9,6,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002021,194.79999999999998,70.76333333333334,0.13501026694045176,7.406844106463877
6678,2021-08-19,Summer,France,Beauty & Health,Skincare,Hyaluronic Acid,88.24,10,0.25,661.8,522.36,139.44,21.07,26.6,9,Debit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002021,66.17999999999999,13.943999999999999,0.04019341190692052,24.879699248120296
6679,2024-03-20,Spring,Spain,Electronics,Headphones,AirPods Pro,250.91,1,0.2,200.73,120.6,80.13,39.92,17.35,10,Apple Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002024,200.73,80.13,0.0864345140238131,11.569452449567722
6680,2022-09-12,Fall,Singapore,Clothing,Footwear,Adidas Ultraboost,133.62,2,0.3,187.07,131.29,55.78,29.82,65.19,21,Cash on Delivery,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002022,93.535,27.89,0.34847917891698293,2.8696119036662067
6681,2022-12-31,Winter,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,102.18,2,0.0,204.36,140.0,64.36,31.49,16.64,10,Bank Transfer,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002022,102.18,32.18,0.08142493638676844,12.28125
6682,2022-11-21,Fall,Canada,Books & Media,Books,Thinking Fast and Slow,13.85,3,0.0,41.55,25.62,15.93,38.34,9.5,9,Cash on Delivery,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002022,13.85,5.31,0.22864019253910953,4.373684210526315
6683,2022-05-11,Spring,Jordan,Books & Media,Software,Adobe Creative Cloud,162.39,5,0.05,771.35,608.48,162.87,21.11,95.23,14,Apple Pay,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000002022,154.27,32.574,0.12345887081091593,8.099863488396513
6684,2024-01-19,Winter,UK,Clothing,Women's Wear,Yoga Pants,132.37,2,0.0,264.74,142.62,122.12,46.13,51.75,6,Debit Card,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002024,132.37,61.06,0.19547480546951726,5.115748792270532
6685,2024-02-28,Winter,Egypt,Clothing,Women's Wear,Summer Dress,148.22,1,0.4,88.93,75.5,13.43,15.1,29.62,10,Google Pay,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000002024,88.93,13.43,0.3330709546834589,3.0023632680621204
6686,2021-06-11,Summer,Singapore,Beauty & Health,Supplements,Omega-3 Fish Oil,18.52,3,0.05,52.78,37.22,15.56,29.48,42.57,15,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002021,17.593333333333334,5.1866666666666665,0.8065555134520651,1.239840263096077
6687,2023-04-07,Spring,China,Electronics,Headphones,Sony WH-1000XM5,280.49,2,0.3,392.69,304.19,88.5,22.54,37.01,16,Apple Pay,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002023,196.345,44.25,0.09424737069953398,10.610375574169144
6688,2024-04-21,Spring,India,Clothing,Women's Wear,Summer Dress,126.16,8,0.5,504.64,535.24,-30.6,-6.06,7.24,12,PayPal,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000002024,63.08,-3.825,0.014346861128725429,69.70165745856353
6689,2023-08-31,Summer,USA,Clothing,Women's Wear,High-Waist Jeans,101.46,4,0.4,243.5,283.23,-39.73,-16.32,28.79,6,Debit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,60.875,-9.9325,0.1182340862422998,8.45779784647447
6690,2021-12-20,Winter,UAE,Home & Kitchen,Furniture,Study Desk,228.69,1,0.15,194.39,106.46,87.93,45.23,11.71,18,PayPal,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000002021,194.39,87.93,0.06023972426565154,16.60034158838599
6691,2023-11-13,Fall,USA,Electronics,Laptops,HP Spectre x360,1697.39,2,0.1,3055.3,2541.42,513.88,16.82,56.39,5,Credit Card,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002023,1527.65,256.94,0.018456452721500344,54.18159248093634
6692,2023-03-27,Spring,China,Home & Kitchen,Appliances,Air Fryer 5.5L,294.04,1,0.3,205.83,165.4,40.43,19.64,51.46,16,Apple Pay,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002023,205.83,40.43,0.25001214594568333,3.999805674310144
6693,2023-08-10,Summer,South Korea,Books & Media,Software,Photo Editing Suite,121.56,1,0.1,109.4,78.16,31.24,28.56,95.31,17,Google Pay,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,109.4,31.24,0.8712065813528336,1.1478333857937257
6694,2023-08-26,Summer,Spain,Clothing,Men's Wear,Hoodie Sweatshirt,37.96,1,0.0,37.96,27.02,10.94,28.82,39.29,13,Credit Card,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002023,37.96,10.94,1.0350368809272918,0.966149147365742
6695,2021-11-05,Fall,India,Electronics,Tablets,Huawei MatePad 11,743.28,1,0.25,557.46,546.39,11.07,1.99,3.86,21,Google Pay,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000002021,557.46,11.07,0.006924263624295913,144.419689119171
6696,2022-08-11,Summer,Italy,Books & Media,Books,Atomic Habits,34.76,5,0.25,130.35,114.97,15.38,11.8,34.94,6,Bank Transfer,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002022,26.07,3.076,0.2680475642500959,3.7306811677160847
6697,2021-10-14,Fall,Kuwait,Beauty & Health,Skincare,Moisturizing Cream,82.61,1,0.3,57.83,43.17,14.66,25.35,8.89,15,Apple Pay,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002021,57.83,14.66,0.15372643956424004,6.505061867266591
6698,2023-06-24,Summer,Kuwait,Books & Media,Books,Thinking Fast and Slow,29.02,2,0.0,58.04,39.62,18.42,31.74,3.41,17,Credit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002023,29.02,9.21,0.05875258442453481,17.020527859237536
6699,2021-09-19,Fall,France,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,120.79,1,0.5,60.4,70.69,-10.29,-17.04,38.13,13,Google Pay,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002021,60.4,-10.29,0.6312913907284768,1.5840545502229215
6700,2024-10-04,Fall,Italy,Books & Media,Books,The Psychology of Money,27.04,3,0.1,73.01,42.01,31.0,42.46,18.56,6,Bank Transfer,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000002024,24.33666666666667,10.333333333333334,0.25421175181481986,3.9337284482758625
6701,2023-01-09,Winter,USA,Beauty & Health,Skincare,Sunscreen SPF50,86.23,2,0.3,120.72,83.47,37.25,30.86,10.52,7,Google Pay,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000002023,60.36,18.625,0.08714380384360504,11.475285171102662
6702,2022-09-23,Fall,Singapore,Beauty & Health,Skincare,Sunscreen SPF50,11.08,1,0.0,11.08,7.42,3.66,33.03,10.22,17,Credit Card,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002022,11.08,3.66,0.9223826714801444,1.0841487279843443
6703,2023-09-12,Fall,Japan,Home & Kitchen,Furniture,Bedside Table,174.25,5,0.15,740.56,632.16,108.4,14.64,69.52,11,PayPal,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000002023,148.112,21.68,0.09387490547693637,10.65247410817031
6704,2022-06-09,Summer,Mexico,Books & Media,Books,The Psychology of Money,18.87,5,0.15,80.2,57.36,22.84,28.48,7.75,9,Debit Card,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000002022,16.04,4.568,0.09663341645885286,10.348387096774195
6705,2022-03-02,Spring,Japan,Beauty & Health,Supplements,Omega-3 Fish Oil,18.37,1,0.05,17.45,10.71,6.74,38.62,6.11,13,Credit Card,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000002022,17.45,6.74,0.35014326647564475,2.8559738134206216
6706,2021-08-24,Summer,USA,Beauty & Health,Supplements,Multivitamin Pack,25.54,1,0.3,17.88,14.58,3.3,18.46,18.23,3,Google Pay,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000002021,17.88,3.3,1.0195749440715884,0.9808008776741634
