Order_Date,Year,Month,Quarter,Season,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status,Order_Month,Order_Quarter,Order_Year,revenue_per_unit,profit_per_unit,scost_per_revenue,net_revenue
2023-01-09,2023,January,Q1,Winter,Female,Premium,Middle East,UAE,Beauty & Health,Supplements,Vitamin D3,53.12,4,0.0,212.48,156.97,55.51,26.12,90.21,Overnight,17,Google Pay,Processing,1,1,2023,53.12,13.8775,0.42455760542168675,2.3553929719543287
2023-01-09,2023,January,Q1,Winter,Male,Regular,Europe,Italy,Books & Media,Software,Photo Editing Suite,156.19,2,0.05,296.76,203.78,92.98,31.33,38.51,Express,11,Debit Card,Returned,1,1,2023,148.38,46.49,0.12976816282517858,7.706050376525578
2023-01-09,2023,January,Q1,Winter,Male,Regular,North America,USA,Clothing,Footwear,Vans Old Skool,70.16,5,0.0,350.8,167.79,183.01,52.17,41.7,Express,6,Debit Card,Delivered,1,1,2023,70.16,36.602,0.11887115165336375,8.412470023980815
2023-01-10,2023,January,Q1,Winter,Female,Premium,Europe,Italy,Home & Kitchen,Kitchen Tools,Storage Container Set,112.38,4,0.1,404.57,298.2,106.37,26.29,17.19,Standard,12,Cash on Delivery,Delivered,1,1,2023,101.1425,26.5925,0.04248955681340683,23.535194880744616
2023-01-10,2023,January,Q1,Winter,Female,New,Middle East,Kuwait,Home & Kitchen,Appliances,Rice Cooker,65.8,3,0.4,118.44,93.72,24.72,20.87,67.8,Overnight,17,Apple Pay,Delivered,1,1,2023,39.48,8.24,0.5724417426545086,1.7469026548672566
2023-01-10,2023,January,Q1,Winter,Male,Premium,North America,Canada,Beauty & Health,Skincare,Retinol Night Cream,51.73,2,0.4,62.08,75.91,-13.83,-22.28,10.24,Standard,6,Google Pay,Delivered,1,1,2023,31.04,-6.915,0.16494845360824742,6.0625
2023-01-10,2023,January,Q1,Winter,Male,New,Middle East,UAE,Beauty & Health,Skincare,Moisturizing Cream,30.51,1,0.0,30.51,20.35,10.16,33.3,50.71,Overnight,7,Credit Card,Delivered,1,1,2023,30.51,10.16,1.6620780072107506,0.6016564780122264
2023-01-10,2023,January,Q1,Winter,Male,New,Middle East,UAE,Home & Kitchen,Appliances,Rice Cooker,33.53,5,0.15,142.5,108.76,33.74,23.68,16.95,Standard,10,PayPal,Delivered,1,1,2023,28.5,6.748,0.11894736842105262,8.4070796460177
2023-01-10,2023,January,Q1,Winter,Female,Regular,North America,Canada,Home & Kitchen,Appliances,Microwave Oven,133.15,1,0.15,113.18,88.41,24.77,21.89,7.69,Economy,5,Cash on Delivery,Delivered,1,1,2023,113.18,24.77,0.06794486658420215,14.71781534460338
2023-01-10,2023,January,Q1,Winter,Male,VIP,Europe,Italy,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,16.59,3,0.0,49.77,25.28,24.49,49.21,7.95,Standard,13,Debit Card,Delivered,1,1,2023,16.59,8.163333333333332,0.15973477998794453,6.260377358490566
2023-01-10,2023,January,Q1,Winter,Male,New,Europe,Spain,Beauty & Health,Supplements,Collagen Peptides,52.56,1,0.3,36.79,30.28,6.51,17.7,45.2,Express,5,Debit Card,Delivered,1,1,2023,36.79,6.51,1.2285947268279425,0.813938053097345
2023-01-10,2023,January,Q1,Winter,Female,Premium,Europe,Italy,Beauty & Health,Supplements,Whey Protein 2kg,51.77,1,0.2,41.42,37.81,3.61,8.72,70.37,Overnight,5,Credit Card,Delivered,1,1,2023,41.42,3.61,1.6989377112506037,0.5886030979110416
2023-01-10,2023,January,Q1,Winter,Male,Regular,Europe,Italy,Books & Media,Books,The Psychology of Money,31.79,4,0.2,101.73,91.35,10.38,10.2,12.24,Standard,7,Credit Card,Processing,1,1,2023,25.4325,2.595,0.12031849012090828,8.311274509803921
2023-01-11,2023,January,Q1,Winter,Female,Premium,Middle East,Egypt,Home & Kitchen,Appliances,Blender Pro,86.49,4,0.4,207.58,253.47,-45.89,-22.11,51.05,Overnight,7,Apple Pay,Delivered,1,1,2023,51.895,-11.4725,0.24592928027748334,4.066209598432909
2023-01-11,2023,January,Q1,Winter,Female,Regular,Asia,China,Books & Media,Books,Rich Dad Poor Dad,31.52,2,0.05,59.89,39.33,20.56,34.33,16.62,Standard,15,Google Pay,Returned,1,1,2023,29.945,10.28,0.2775087660711304,3.6034897713598073
2023-01-11,2023,January,Q1,Winter,Female,New,Asia,China,Books & Media,Books,Thinking Fast and Slow,30.16,1,0.15,25.64,14.99,10.65,41.54,38.3,Express,15,Cash on Delivery,Delivered,1,1,2023,25.64,10.65,1.4937597503900155,0.6694516971279374
2023-01-11,2023,January,Q1,Winter,Female,Premium,Middle East,Kuwait,Clothing,Men's Wear,Slim Fit Jeans,84.22,2,0.0,168.44,112.04,56.4,33.48,8.75,Standard,11,Bank Transfer,Returned,1,1,2023,84.22,28.2,0.051947280930895276,19.250285714285713
2023-01-11,2023,January,Q1,Winter,Male,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,81.69,1,0.0,81.69,41.06,40.63,49.74,62.49,Overnight,24,Debit Card,Delivered,1,1,2023,81.69,40.63,0.7649651120088139,1.3072491598655784
2023-01-11,2023,January,Q1,Winter,Female,Regular,Middle East,Egypt,Books & Media,Books,Thinking Fast and Slow,37.87,3,0.1,102.25,52.11,50.14,49.04,67.55,Overnight,9,PayPal,Processing,1,1,2023,34.083333333333336,16.713333333333335,0.6606356968215159,1.5136935603256847
2023-01-11,2023,January,Q1,Winter,Female,VIP,North America,USA,Home & Kitchen,Furniture,Bookshelf 5-Tier,129.25,1,0.2,103.4,65.92,37.48,36.25,9.85,Economy,8,Cash on Delivery,Delivered,1,1,2023,103.4,37.48,0.09526112185686653,10.497461928934012
2023-01-11,2023,January,Q1,Winter,Female,Regular,North America,Canada,Beauty & Health,Skincare,Hyaluronic Acid,72.73,2,0.15,123.64,94.64,29.0,23.46,3.42,Economy,3,PayPal,Delivered,1,1,2023,61.82,14.5,0.027660951148495632,36.152046783625735
2023-01-12,2023,January,Q1,Winter,Female,Regular,Europe,UK,Books & Media,Software,Microsoft Office 365,55.91,1,0.4,33.55,39.7,-6.15,-18.33,79.88,Overnight,6,Google Pay,Delivered,1,1,2023,33.55,-6.15,2.3809239940387483,0.4200050075112669
2023-01-12,2023,January,Q1,Winter,Female,New,Middle East,Saudi Arabia,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,58.35,3,0.15,148.79,112.66,36.13,24.28,34.65,Express,9,Debit Card,Returned,1,1,2023,49.596666666666664,12.043333333333335,0.23287855366624102,4.294083694083694
2023-01-12,2023,January,Q1,Winter,Female,Premium,Europe,Germany,Home & Kitchen,Furniture,Bedside Table,431.5,3,0.15,1100.33,812.17,288.16,26.19,14.2,Standard,6,Cash on Delivery,Returned,1,1,2023,366.77666666666664,96.05333333333334,0.012905219343287923,77.48802816901409
2023-01-12,2023,January,Q1,Winter,Female,New,Middle East,UAE,Books & Media,Software,Antivirus Pro,230.44,2,0.15,391.75,289.3,102.45,26.15,59.33,Overnight,18,Apple Pay,Cancelled,1,1,2023,195.875,51.225,0.1514486279514997,6.602899039271869
2023-01-12,2023,January,Q1,Winter,Female,Regular,Middle East,Saudi Arabia,Electronics,Smartphones,Samsung Galaxy S23,355.24,2,0.4,426.29,359.83,66.46,15.59,54.45,Overnight,7,Credit Card,Delivered,1,1,2023,213.145,33.23,0.12772994909568602,7.8290174471992655
2023-01-12,2023,January,Q1,Winter,Female,New,Middle East,Jordan,Home & Kitchen,Appliances,Rice Cooker,138.28,3,0.25,311.13,293.02,18.11,5.82,8.4,Standard,13,PayPal,Returned,1,1,2023,103.71,6.036666666666666,0.026998360813807736,37.03928571428571
2023-01-12,2023,January,Q1,Winter,Male,Regular,Middle East,Kuwait,Electronics,Headphones,JBL Tune 760NC,162.45,1,0.0,162.45,89.98,72.47,44.61,13.23,Standard,14,Debit Card,Returned,1,1,2023,162.45,72.47,0.08144044321329641,12.278911564625849
2023-01-12,2023,January,Q1,Winter,Female,Premium,Europe,Italy,Clothing,Men's Wear,Hoodie Sweatshirt,79.0,3,0.0,237.0,152.54,84.46,35.64,2.77,Economy,8,PayPal,Delivered,1,1,2023,79.0,28.153333333333332,0.011687763713080168,85.5595667870036
2023-01-13,2023,January,Q1,Winter,Female,Premium,Asia,Japan,Clothing,Men's Wear,Formal Shirt,21.7,1,0.25,16.27,11.58,4.69,28.83,37.89,Express,24,Debit Card,Delivered,1,1,2023,16.27,4.69,2.328826060233559,0.429400897334389
2023-01-13,2023,January,Q1,Winter,Female,New,North America,Canada,Books & Media,Software,Microsoft Office 365,163.02,2,0.05,309.74,181.56,128.18,41.38,49.92,Express,9,Cash on Delivery,Delivered,1,1,2023,154.87,64.09,0.1611674307483696,6.204727564102564
2023-01-13,2023,January,Q1,Winter,Male,VIP,Asia,India,Books & Media,Software,VPN Premium 1Y,25.7,3,0.4,46.26,39.85,6.41,13.86,41.74,Express,14,Debit Card,Delivered,1,1,2023,15.42,2.1366666666666667,0.9022913964548207,1.1082894106372783
2023-01-13,2023,January,Q1,Winter,Male,Premium,North America,Mexico,Home & Kitchen,Furniture,Bedside Table,175.83,5,0.25,659.36,432.94,226.42,34.34,24.27,Express,7,Google Pay,Cancelled,1,1,2023,131.872,45.284,0.03680842028633827,27.167696744952618
2023-01-13,2023,January,Q1,Winter,Male,Regular,Asia,China,Electronics,Smartphones,Samsung Galaxy S23,856.75,3,0.0,2570.25,1444.99,1125.26,43.78,19.62,Standard,21,Cash on Delivery,Cancelled,1,1,2023,856.75,375.08666666666664,0.007633498686898162,131.00152905198777
2023-01-13,2023,January,Q1,Winter,Female,New,Middle East,Egypt,Books & Media,Software,Adobe Creative Cloud,109.16,2,0.05,207.4,159.81,47.59,22.95,5.75,Economy,16,Apple Pay,Cancelled,1,1,2023,103.7,23.795,0.02772420443587271,36.06956521739131
2023-01-13,2023,January,Q1,Winter,Male,Regular,Asia,China,Clothing,Footwear,Puma Running Shoes,72.07,7,0.0,504.49,299.19,205.3,40.69,7.83,Economy,15,Bank Transfer,Delivered,1,1,2023,72.07000000000001,29.32857142857143,0.015520624789391266,64.43039591315454
2023-01-13,2023,January,Q1,Winter,Male,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,50.97,2,0.3,71.36,52.46,18.9,26.49,17.49,Standard,3,Bank Transfer,Processing,1,1,2023,35.68,9.45,0.24509529147982062,4.080045740423099
2023-01-13,2023,January,Q1,Winter,Female,Regular,North America,Mexico,Home & Kitchen,Appliances,Microwave Oven,81.27,2,0.0,162.54,76.78,85.76,52.76,20.01,Express,5,Apple Pay,Delivered,1,1,2023,81.27,42.88,0.12310815799187894,8.122938530734631
2023-01-13,2023,January,Q1,Winter,Male,Regular,Asia,South Korea,Beauty & Health,Skincare,Moisturizing Cream,80.89,1,0.5,40.45,38.58,1.87,4.62,53.22,Overnight,18,PayPal,Delivered,1,1,2023,40.45,1.87,1.3156983930778738,0.7600526118000752
2023-01-14,2023,January,Q1,Winter,Female,Regular,Middle East,Kuwait,Home & Kitchen,Appliances,Coffee Maker,225.93,3,0.0,677.79,451.34,226.45,33.41,96.76,Overnight,18,Bank Transfer,Cancelled,1,1,2023,225.92999999999998,75.48333333333333,0.1427580814116467,7.004857379082265
2023-01-14,2023,January,Q1,Winter,Female,Regular,Asia,China,Beauty & Health,Supplements,Vitamin D3,55.75,2,0.0,111.5,54.78,56.72,50.87,36.55,Express,14,Google Pay,Returned,1,1,2023,55.75,28.36,0.32780269058295963,3.05061559507524
2023-01-14,2023,January,Q1,Winter,Male,New,North America,USA,Beauty & Health,Supplements,Vitamin D3,53.88,1,0.1,48.49,39.36,9.13,18.83,8.5,Standard,5,PayPal,Delivered,1,1,2023,48.49,9.13,0.1752938750257785,5.7047058823529415
2023-01-14,2023,January,Q1,Winter,Female,Premium,Asia,Japan,Clothing,Women's Wear,Blouse Top,104.2,2,0.1,187.56,131.63,55.93,29.82,8.25,Economy,21,PayPal,Delivered,1,1,2023,93.78,27.965,0.04398592450415867,22.734545454545454
2023-01-14,2023,January,Q1,Winter,Male,Premium,Europe,France,Electronics,Headphones,AirPods Pro,121.55,1,0.3,85.08,59.9,25.18,29.6,93.17,Overnight,14,PayPal,Returned,1,1,2023,85.08,25.18,1.0950869769628586,0.9131694751529462
2023-01-14,2023,January,Q1,Winter,Female,VIP,North America,USA,Clothing,Footwear,Converse Chuck Taylor,179.38,6,0.05,1022.47,584.37,438.1,42.85,9.89,Standard,4,Apple Pay,Delivered,1,1,2023,170.41166666666666,73.01666666666667,0.009672655432433225,103.38422649140546
2023-01-14,2023,January,Q1,Winter,Male,New,Europe,Spain,Electronics,Headphones,Samsung Galaxy Buds,193.21,4,0.2,618.27,388.44,229.83,37.17,14.46,Standard,9,Cash on Delivery,Delivered,1,1,2023,154.5675,57.4575,0.02338784026396235,42.75726141078838
2023-01-14,2023,January,Q1,Winter,Female,Regular,Asia,China,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,29.04,3,0.3,60.98,50.53,10.45,17.14,50.79,Overnight,10,Apple Pay,Delivered,1,1,2023,20.326666666666664,3.483333333333333,0.8328960314857331,1.2006300452845047
2023-01-15,2023,January,Q1,Winter,Male,Premium,Asia,South Korea,Electronics,Tablets,Lenovo Tab P12,1041.48,1,0.1,937.33,604.51,332.82,35.51,38.05,Express,14,Debit Card,Processing,1,1,2023,937.33,332.82,0.04059402771702601,24.634165571616297
2023-01-15,2023,January,Q1,Winter,Female,Premium,Asia,Japan,Books & Media,Books,Thinking Fast and Slow,33.49,1,0.1,30.14,18.9,11.24,37.29,19.44,Standard,21,Cash on Delivery,Delivered,1,1,2023,30.14,11.24,0.6449900464499005,1.5504115226337447
2023-01-15,2023,January,Q1,Winter,Male,Regular,Middle East,Jordan,Clothing,Men's Wear,Formal Shirt,64.23,1,0.05,61.02,34.2,26.82,43.95,48.0,Express,14,Apple Pay,Delivered,1,1,2023,61.02,26.82,0.7866273352999016,1.27125
2023-01-15,2023,January,Q1,Winter,Female,VIP,North America,Mexico,Books & Media,Software,Antivirus Pro,124.55,2,0.3,174.37,131.69,42.68,24.48,44.27,Express,6,Credit Card,Delivered,1,1,2023,87.185,21.34,0.253885416069278,3.938784730065507
2023-01-15,2023,January,Q1,Winter,Male,New,Asia,Singapore,Books & Media,Books,Deep Work,38.07,3,0.2,91.37,52.27,39.1,42.79,57.58,Overnight,24,Debit Card,Delivered,1,1,2023,30.456666666666667,13.033333333333333,0.6301849622414358,1.5868357068426537
2023-01-15,2023,January,Q1,Winter,Male,New,Asia,Singapore,Electronics,Smartphones,Samsung Galaxy S23,778.79,2,0.05,1479.7,992.82,486.88,32.9,3.39,Economy,21,Debit Card,Returned,1,1,2023,739.85,243.44,0.0022910049334324526,436.48967551622417
2023-01-15,2023,January,Q1,Winter,Male,Regular,Middle East,Jordan,Books & Media,Books,Deep Work,34.28,3,0.0,102.84,56.52,46.32,45.04,68.99,Overnight,7,Google Pay,Delivered,1,1,2023,34.28,15.44,0.6708479190976273,1.4906508189592695
2023-01-15,2023,January,Q1,Winter,Male,New,Middle East,Kuwait,Home & Kitchen,Furniture,Study Desk,110.82,1,0.0,110.82,71.91,38.91,35.11,8.57,Standard,16,Cash on Delivery,Processing,1,1,2023,110.82,38.91,0.07733261144197799,12.931155192532087
2023-01-15,2023,January,Q1,Winter,Male,Premium,North America,Canada,Home & Kitchen,Furniture,TV Stand,214.72,1,0.4,128.83,123.24,5.59,4.34,10.78,Standard,6,Credit Card,Delivered,1,1,2023,128.83,5.59,0.08367616238453775,11.95083487940631
2023-01-15,2023,January,Q1,Winter,Female,New,Middle East,Kuwait,Home & Kitchen,Furniture,Bookshelf 5-Tier,497.63,1,0.0,497.63,247.2,250.43,50.32,9.52,Standard,13,Bank Transfer,Returned,1,1,2023,497.63,250.43,0.019130679420452948,52.27205882352941
2023-01-15,2023,January,Q1,Winter,Female,Regular,Europe,Italy,Clothing,Women's Wear,Summer Dress,24.54,6,0.3,103.07,85.27,17.8,17.27,95.86,Overnight,12,Cash on Delivery,Delivered,1,1,2023,17.17833333333333,2.966666666666667,0.930047540506452,1.0752138535364073
2023-01-15,2023,January,Q1,Winter,Male,Regular,Middle East,Jordan,Books & Media,Software,Adobe Creative Cloud,160.41,3,0.05,457.17,341.98,115.19,25.2,77.34,Overnight,16,Debit Card,Delivered,1,1,2023,152.39000000000001,38.39666666666667,0.16917120545967584,5.9111714507370055
2023-01-16,2023,January,Q1,Winter,Female,Regular,Middle East,Egypt,Electronics,Smartphones,iPhone 14,854.98,6,0.2,4103.9,2863.34,1240.56,30.23,72.83,Overnight,18,Bank Transfer,Delivered,1,1,2023,683.9833333333332,206.76,0.01774653378493628,56.349031992310856
2023-01-16,2023,January,Q1,Winter,Female,Regular,North America,Canada,Beauty & Health,Supplements,Whey Protein 2kg,56.59,4,0.2,181.09,106.35,74.74,41.27,52.05,Overnight,6,Debit Card,Returned,1,1,2023,45.2725,18.685,0.28742614169749847,3.4791546589817486
2023-01-16,2023,January,Q1,Winter,Female,Regular,North America,Mexico,Books & Media,Software,Microsoft Office 365,111.51,5,0.5,278.78,405.67,-126.89,-45.52,64.74,Overnight,10,Debit Card,Processing,1,1,2023,55.75599999999999,-25.378,0.23222612812970803,4.306147667593451
2023-01-16,2023,January,Q1,Winter,Female,Premium,Europe,UK,Home & Kitchen,Furniture,TV Stand,171.47,3,0.2,411.53,263.09,148.44,36.07,97.57,Overnight,6,Cash on Delivery,Delivered,1,1,2023,137.17666666666665,49.48,0.23709085607367628,4.217792354207236
2023-01-16,2023,January,Q1,Winter,Female,Regular,Asia,Japan,Beauty & Health,Skincare,Vitamin C Serum,16.72,3,0.25,37.62,30.7,6.92,18.39,29.04,Express,25,Google Pay,Processing,1,1,2023,12.54,2.3066666666666666,0.7719298245614036,1.2954545454545454
2023-01-16,2023,January,Q1,Winter,Female,Regular,Asia,Singapore,Books & Media,Software,VPN Premium 1Y,191.22,1,0.3,133.85,139.42,-5.57,-4.16,5.89,Standard,25,Credit Card,Delivered,1,1,2023,133.85,-5.57,0.04400448262980949,22.724957555178268
2023-01-16,2023,January,Q1,Winter,Male,New,North America,Canada,Books & Media,Software,Antivirus Pro,67.21,2,0.15,114.26,71.24,43.02,37.65,41.17,Express,10,Credit Card,Cancelled,1,1,2023,57.13,21.51,0.3603185716786277,2.7753218362885597
2023-01-16,2023,January,Q1,Winter,Female,VIP,Europe,Italy,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,61.82,1,0.1,55.64,35.07,20.57,36.97,25.39,Express,14,Apple Pay,Processing,1,1,2023,55.64,20.57,0.45632638389647734,2.191413942497046
2023-01-16,2023,January,Q1,Winter,Male,Regular,North America,USA,Books & Media,Books,The Psychology of Money,32.22,4,0.0,128.88,59.7,69.18,53.68,12.08,Standard,9,Google Pay,Processing,1,1,2023,32.22,17.295,0.09373060211049038,10.66887417218543
2023-01-16,2023,January,Q1,Winter,Male,Regular,Asia,China,Clothing,Men's Wear,Formal Shirt,103.98,1,0.05,98.78,66.84,31.94,32.33,15.36,Standard,23,Google Pay,Cancelled,1,1,2023,98.78,31.94,0.155497064183033,6.430989583333334
2023-01-16,2023,January,Q1,Winter,Female,New,Asia,Japan,Electronics,Smartphones,iPhone 14,883.98,2,0.25,1325.97,1292.67,33.3,2.51,5.6,Economy,17,Debit Card,Delivered,1,1,2023,662.985,16.65,0.004223323302940489,236.78035714285716
2023-01-16,2023,January,Q1,Winter,Female,Regular,Middle East,Saudi Arabia,Beauty & Health,Skincare,Sunscreen SPF50,23.91,1,0.0,23.91,15.99,7.92,33.12,8.0,Economy,17,Debit Card,Processing,1,1,2023,23.91,7.92,0.3345880384776244,2.98875
2023-01-16,2023,January,Q1,Winter,Female,Premium,Middle East,Saudi Arabia,Beauty & Health,Skincare,Moisturizing Cream,70.24,2,0.0,140.48,101.54,38.94,27.72,2.62,Economy,7,Apple Pay,Delivered,1,1,2023,70.24,19.47,0.018650341685649205,53.618320610687014
2023-01-16,2023,January,Q1,Winter,Female,Regular,Asia,China,Clothing,Footwear,Puma Running Shoes,196.08,2,0.1,352.94,247.9,105.04,29.76,3.58,Economy,25,Bank Transfer,Delivered,1,1,2023,176.47,52.52,0.01014336714455715,98.58659217877094
2023-01-16,2023,January,Q1,Winter,Male,Regular,Europe,Germany,Books & Media,Books,The Psychology of Money,37.35,2,0.1,67.23,46.4,20.83,30.98,5.58,Economy,5,Credit Card,Delivered,1,1,2023,33.615,10.415,0.08299866131191432,12.048387096774194
2023-01-17,2023,January,Q1,Winter,Male,Premium,Europe,Italy,Books & Media,Books,Atomic Habits,33.78,5,0.5,84.45,114.7,-30.25,-35.82,52.62,Overnight,8,Apple Pay,Returned,1,1,2023,16.89,-6.05,0.6230905861456483,1.604903078677309
2023-01-17,2023,January,Q1,Winter,Female,Premium,Asia,India,Electronics,Headphones,Sony WH-1000XM5,239.78,1,0.05,227.79,146.97,80.82,35.48,6.55,Economy,15,Bank Transfer,Cancelled,1,1,2023,227.79,80.82,0.028754554633653805,34.77709923664122
2023-01-17,2023,January,Q1,Winter,Female,Premium,Asia,India,Beauty & Health,Supplements,Collagen Peptides,61.68,1,0.1,55.51,42.61,12.9,23.24,6.61,Standard,25,Debit Card,Returned,1,1,2023,55.51,12.9,0.11907764366780761,8.39788199697428
2023-01-17,2023,January,Q1,Winter,Male,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,78.11,2,0.4,93.73,105.77,-12.04,-12.85,66.72,Overnight,3,Apple Pay,Delivered,1,1,2023,46.865,-6.02,0.7118318574629254,1.404826139088729
2023-01-17,2023,January,Q1,Winter,Male,Regular,Europe,Germany,Clothing,Men's Wear,Slim Fit Jeans,49.14,2,0.5,49.14,64.43,-15.29,-31.12,5.42,Economy,7,Bank Transfer,Delivered,1,1,2023,24.57,-7.645,0.1102971102971103,9.066420664206642
2023-01-17,2023,January,Q1,Winter,Female,New,Middle East,Kuwait,Clothing,Women's Wear,Summer Dress,99.61,10,0.15,846.68,507.59,339.09,40.05,28.87,Express,13,Google Pay,Cancelled,1,1,2023,84.66799999999999,33.909,0.034097888222232725,29.32732940768964
2023-01-17,2023,January,Q1,Winter,Female,VIP,Europe,Germany,Books & Media,Books,The Psychology of Money,30.5,1,0.05,28.97,18.78,10.19,35.17,31.22,Express,12,PayPal,Returned,1,1,2023,28.97,10.19,1.0776665516051087,0.9279308135810378
2023-01-17,2023,January,Q1,Winter,Female,Regular,Asia,South Korea,Home & Kitchen,Furniture,Bedside Table,588.31,1,0.3,411.82,280.2,131.62,31.96,4.31,Economy,23,Cash on Delivery,Cancelled,1,1,2023,411.82,131.62,0.010465737458112767,95.54988399071927
2023-01-17,2023,January,Q1,Winter,Male,Regular,Middle East,UAE,Beauty & Health,Supplements,Multivitamin Pack,67.73,1,0.05,64.34,44.31,20.03,31.13,7.01,Economy,13,Bank Transfer,Processing,1,1,2023,64.34,20.03,0.10895244016164127,9.178316690442227
2023-01-17,2023,January,Q1,Winter,Female,Regular,Europe,Germany,Electronics,Smartphones,iPhone 14,841.8,5,0.15,3577.65,2252.93,1324.72,37.03,89.46,Overnight,5,Credit Card,Delivered,1,1,2023,715.53,264.944,0.025005240870403754,39.99161636485581
2023-01-18,2023,January,Q1,Winter,Female,Regular,Europe,France,Books & Media,Books,Deep Work,37.56,3,0.4,67.61,53.57,14.04,20.77,8.58,Standard,6,Google Pay,Delivered,1,1,2023,22.536666666666665,4.68,0.12690430409702708,7.879953379953379
